ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2059-04-14,18,20165,615,Employed,Doctorate,0,32710,36,0,0,Rent,188,0.3057782093333603,5,0,0.1541057529450773,0,Home,0,28,27,932,295,81955,30516,1680.4166666666667,0.9840059113296664,8,51439,0.2102099999999999,0.2437213953070185,1289.7066414825729,0.8793691890796367,0,47.0
2059-04-25,18,51578,477,Employed,Doctorate,0,27362,24,1,1,Own,344,0.3429723062949465,8,1,0.2352082915290393,0,Auto,0,28,2,3773,2932,49923,1982,4298.166666666667,0.8945244567617318,4,47941,0.263862,0.2228628513059376,1423.3613615057502,0.4111895835059327,0,56.0
2059-04-28,54,49826,655,Self-Employed,Doctorate,35,29378,48,Divorced,3,Mortgage,604,0.2318652185315418,4,3,0.1859368796669108,0,Home,0,18,12,2202,499,87804,43072,4152.166666666667,0.8654804407434084,4,44732,0.196878,0.2347314763489766,949.2401374760192,0.3740794294085864,0,48.0
2059-05-02,38,61627,619,Employed,Doctorate,16,22578,84,0,4,Own,712,0.1589638119816326,5,1,0.451622733044851,0,Debt Consolidation,0,21,28,4479,1295,180588,63552,5135.583333333333,0.9267584827966546,7,117036,0.238078,0.2508755397813288,572.7506297008221,0.25016644581774,1,38.400000000000006
2059-06-18,43,34825,604,Employed,Doctorate,22,15018,24,0,3,Own,1028,0.2755567410305675,2,1,0.3644354593503302,0,Debt Consolidation,0,30,11,3300,2519,62094,12207,2902.083333333333,0.8389643258290621,8,49887,0.188018,0.2023671452353774,766.0909557758644,0.6182079388172397,0,52.0
2059-08-08,38,59958,460,Unemployed,Doctorate,14,46708,60,0,0,Rent,387,0.327509138875234,5,0,0.4438968231267355,0,Other,0,30,26,989,713,83130,93839,4996.5,0.955917214070798,3,10508,0.321708,0.2879246641445786,1476.7033822289293,0.3730017776901689,0,59.0
2060-01-31,23,57180,622,Employed,Doctorate,0,35245,12,0,1,Mortgage,234,0.2723659703756386,4,2,0.1744513751044946,0,Auto,1,27,11,1677,572,8456,63345,4765.0,0.8926869558070121,0,1831,0.189245,0.1720711941450031,3217.9768142062035,0.7244442422258559,0,53.0
2060-02-17,49,41234,667,Employed,Doctorate,28,16796,36,1,2,Rent,354,0.0561847767882206,3,0,0.0567922263207369,0,Auto,0,24,6,3915,8896,88816,15858,3436.1666666666665,0.7034684174300849,7,72958,0.168296,0.1544741249155384,585.9255878736751,0.2735389982656085,0,44.0
2060-02-23,35,190637,645,Employed,Doctorate,14,24288,84,Divorced,1,Rent,265,0.5041159959369154,1,0,0.5141052890506929,0,Education,0,18,25,1531,1012,286146,102674,15886.416666666666,0.97417615576934,2,183472,0.226788,0.1814304,512.5195836825673,0.048942414138865,1,40.0
2060-02-26,59,92922,665,Employed,Doctorate,36,80250,36,0,0,Own,294,0.1303057374590822,3,2,0.242026368874355,0,Home,0,21,24,1311,158,155885,15354,7743.5,0.7606487692846273,3,140531,0.2327499999999999,0.2641385993012228,3251.040505209816,0.4578085497785001,0,40.0
2060-04-18,51,33664,581,Employed,Doctorate,31,22303,48,0,2,Mortgage,520,0.2546674092963836,5,1,0.1849313375626475,0,Home,0,18,25,1054,5726,34987,73011,2805.333333333333,0.9311113253787696,3,5512,0.226803,0.2248287381759494,708.5397924947708,0.4379300591117291,0,51.0
2060-05-10,46,26437,651,Employed,Doctorate,22,9983,72,Divorced,0,Own,1084,0.5621110416285607,4,0,0.473594033663255,0,Debt Consolidation,0,32,24,7229,522,112520,144390,2203.083333333333,0.8269920409585734,4,4529,0.199483,0.1780933635493366,226.61548616301425,0.5949005497581484,0,53.0
2060-06-28,42,78310,466,Employed,Doctorate,17,45631,60,1,0,Mortgage,449,0.080443414220079,6,0,0.3056260682432838,0,Home,0,17,11,3628,990,8684,28958,6525.833333333333,0.6057247399878747,5,8115,0.317631,0.3673793018426936,1670.566166180695,0.3247962456157367,0,53.0
2060-07-21,41,35012,653,Employed,Doctorate,20,11013,48,1,3,Own,169,0.1051646416037314,4,0,0.2565109133789228,0,Debt Consolidation,0,17,24,2427,1691,102661,11288,2917.6666666666665,0.8535438829769526,3,91373,0.179513,0.1784747347502165,322.6297762853686,0.1685010086662979,1,35.2
2060-09-14,18,15000,597,Employed,Doctorate,0,11184,36,1,0,Own,543,0.2322562263614085,3,1,0.1813451300810379,0,Education,0,29,8,689,1065,10977,43556,1250.0,0.8373397048592287,3,8320,0.197684,0.1772027284153071,402.7607300464467,0.7566085840371574,0,53.0
2060-09-21,31,40908,618,Employed,Doctorate,11,12974,60,1,2,Own,454,0.278826726242339,1,1,0.4830926627231688,1,Home,0,17,8,2421,220,124016,23554,3409.0,0.9199871823515045,4,100462,0.208974,0.1706550740958412,322.8944776563771,0.2278951239825101,0,63.0
2060-09-27,31,67131,540,Employed,Doctorate,7,25472,48,Divorced,2,Own,741,0.3161150719660675,4,2,0.121731875392076,0,Debt Consolidation,0,13,2,8462,560,201304,14257,5594.25,0.9283168009044844,5,187047,0.250472,0.2277705594276466,813.3068811677716,0.277840082436032,0,50.0
2060-11-27,42,75881,628,Employed,Doctorate,17,16699,96,0,3,Mortgage,469,0.3103591784932295,2,0,0.184243224156115,0,Home,0,22,15,11356,1699,140447,34389,6323.416666666667,0.90902368975018,7,106058,0.237699,0.2235975622795083,374.8572801415784,0.1334495771233766,1,34.4
2060-12-01,33,46163,520,Employed,Doctorate,12,30499,60,0,0,Mortgage,203,0.4347153522119671,2,1,0.2509209739428513,0,Home,0,16,11,7476,3920,70392,33677,3846.9166666666665,0.7721390725404107,3,36715,0.275499,0.2665330706898191,924.9874645508298,0.2932185857637059,0,54.0
2060-12-15,33,38966,608,Employed,Doctorate,10,17515,48,1,1,Own,471,0.2388470867376741,4,1,0.3782237768510657,0,Auto,0,26,10,5558,126,685672,48473,3247.1666666666665,0.947886601404506,7,637199,0.208515,0.2181858164772366,550.1053265519215,0.3144603992871492,1,35.2
2061-02-04,23,146944,588,Employed,Doctorate,2,19380,36,1,3,Own,505,0.2328921834790506,5,2,0.5590404108620977,0,Education,1,28,23,1041,1111,93858,19425,12245.333333333334,0.8305063357051728,6,74433,0.21038,0.2378107967360585,758.1068276024015,0.1031500566966246,1,48.0
2061-02-12,51,157764,642,Self-Employed,Doctorate,29,21441,48,0,4,Rent,467,0.3238998108839235,1,0,0.0420484897826548,0,Debt Consolidation,0,25,1,710,725,27175,10313,13147.0,0.8023108179874411,7,16862,0.195441,0.2345292,692.5470680937747,0.0881986056205807,1,41.6
2061-02-13,33,82281,624,Employed,Doctorate,10,97756,36,Divorced,1,Own,269,0.1020313133026331,4,0,0.1525824144961496,0,Other,0,19,17,11868,698,38273,12955,6856.75,0.954594710465639,6,25318,0.270756,0.2593457481142897,3935.2437167620888,0.613154003975949,0,45.0
2061-03-14,28,28773,555,Self-Employed,Doctorate,6,70732,48,1,0,Mortgage,100,0.2910789787056499,5,0,0.2501286090670906,0,Other,0,27,11,703,203,46510,13850,2397.75,0.8775248890281281,7,32660,0.288232,0.2840468463365982,2481.5683245171017,1.076662839961256,0,57.0
2061-03-30,36,33581,661,Employed,Doctorate,15,11217,48,Divorced,2,Other,385,0.3656192542734578,3,1,0.5009311270485036,0,Debt Consolidation,0,25,17,2628,500,9614,11887,2798.4166666666665,0.6207926524056707,3,5552,0.175717,0.162821956148997,319.51642516079056,0.2517553706539259,1,42.400000000000006
2061-05-20,50,208583,586,Employed,Doctorate,30,9780,36,0,3,Mortgage,600,0.333111592597171,3,2,0.3255420524431081,0,Auto,0,24,10,1504,517,38715,8705,17381.916666666668,0.7848039492619086,4,30010,0.20178,0.1954474492825824,361.19520756052566,0.0552985741442318,1,41.6
2061-08-09,28,51537,536,Employed,Doctorate,7,31049,36,0,0,Rent,455,0.1382565792831195,3,0,0.3411218104761472,0,Debt Consolidation,1,27,13,1446,356,13052,11879,4294.75,0.80405436867217,9,1173,0.248049,0.2618564355208191,1254.0560070811418,0.3979407432519103,0,59.0
2061-08-11,38,105376,595,Employed,Doctorate,13,20223,48,Divorced,1,Mortgage,283,0.2020604615182414,5,1,0.2224146112251789,0,Auto,1,25,22,1311,15030,113375,10250,8781.333333333334,0.6645407385159774,7,103125,0.217723,0.2230936319994841,640.5487449288411,0.105171812738632,1,42.400000000000006
2061-08-14,39,107417,617,Employed,Doctorate,16,52114,36,0,2,Mortgage,342,0.0960974089336005,4,0,0.2924844006773525,0,Home,0,23,17,3619,2984,33621,86322,8951.416666666666,0.6478504121992569,8,2178,0.228614,0.1828912,1891.6130028113469,0.2495262019395082,1,37.6
2061-08-25,35,98594,650,Employed,Doctorate,11,14248,36,1,3,Rent,908,0.2181124641362972,7,0,0.2340511198090618,0,Auto,0,33,20,5136,1967,318321,6677,8216.166666666666,0.7591613673509174,5,311644,0.174248,0.1718114964682176,509.2655230319879,0.1724971730164498,1,31.200000000000003
2061-09-19,53,43675,602,Employed,Doctorate,32,34883,48,Divorced,2,Mortgage,444,0.3770811931022779,3,0,0.096669533118443,0,Home,0,18,5,1163,2210,108859,89991,3639.5833333333335,0.675911840399433,5,18868,0.228883,0.2391866318053689,1135.6818537949932,0.4340282139791624,0,50.0
2061-10-18,54,142654,670,Employed,Doctorate,32,40602,72,0,0,Mortgage,380,0.199932210617113,2,0,0.597257081739417,0,Home,0,17,16,2980,4577,79678,5279,11887.833333333334,0.7619323603510728,7,74399,0.220602,0.2638425889130686,1128.442090336357,0.1268895725604349,1,37.6
2061-10-19,36,88971,613,Employed,Doctorate,13,12902,48,1,3,Rent,502,0.0986848952977045,1,0,0.3863508008052816,0,Education,0,23,10,1932,10917,168801,8521,7414.25,0.9164559691675418,3,160280,0.201402,0.2353474867868138,417.3172840679964,0.123993294543345,1,36.0
2061-11-06,41,66113,570,Employed,Doctorate,16,19689,60,1,0,Mortgage,346,0.1893654420866556,3,1,0.60293440789444,0,Home,1,25,21,893,1831,190599,49048,5509.416666666667,0.8337663129446266,6,141551,0.239689,0.2737487366142391,605.6293182229529,0.1727277815055349,0,59.0
2061-11-11,40,62078,501,Employed,Doctorate,16,25113,60,0,2,Mortgage,390,0.252150522044484,6,0,0.3195941843915493,0,Education,0,27,27,1294,723,18614,25091,5173.166666666667,0.505950867250841,7,4427,0.279613,0.2236904,698.8733080167978,0.2104848689745412,1,43.2
2061-12-24,18,46958,562,Employed,Doctorate,0,36155,84,1,0,Mortgage,789,0.214341911714433,3,3,0.1303573267513547,1,Debt Consolidation,0,14,23,1694,884,38325,9396,3913.1666666666665,0.7723059413027815,6,28929,0.280155,0.2744457095664138,972.3977751801202,0.4501208165203255,0,63.0
2062-01-04,41,56421,589,Employed,Doctorate,17,12789,60,0,0,Rent,181,0.1905892730207147,7,2,0.2199324751696518,0,Home,1,24,27,853,330,102597,42197,4701.75,0.7318292563165834,4,60400,0.223289,0.212476846553327,347.7696779132424,0.1124623125247498,1,44.0
2062-03-10,36,35972,591,Employed,Doctorate,15,29765,60,0,0,Other,825,0.3991407670488937,2,1,0.1797921418624672,0,Auto,0,24,20,908,361,99922,73277,2997.6666666666665,0.8661416074420122,6,26645,0.239265,0.2371455683081588,851.3540904672778,0.5592196454355425,0,51.0
2062-03-20,26,32879,597,Employed,Doctorate,2,16764,48,1,3,Rent,303,0.5331227550206272,1,1,0.1133984523520419,0,Auto,0,19,29,1302,1478,28340,17143,2739.9166666666665,0.7394129539064533,10,11197,0.213264,0.2008707539552684,510.9126550227644,0.2970574488358275,0,52.0
2062-04-04,34,50386,665,Self-Employed,Doctorate,14,10193,36,Widowed,1,Mortgage,617,0.2220771890852217,4,0,0.2209793600541902,0,Home,0,23,15,6531,1023,140011,8158,4198.833333333333,0.8996497280391665,5,131853,0.162693,0.1531568971322832,354.92150986565656,0.2314741816851482,1,36.0
2062-05-09,42,71931,675,Employed,Doctorate,22,19654,60,1,4,Other,319,0.13702653520624,3,1,0.3945243873550265,0,Home,0,29,20,3347,135,49593,6989,5994.25,0.8773427740237256,8,42604,0.187154,0.1615520213018075,479.5693527852741,0.133222563754477,1,37.6
2062-06-29,40,145710,591,Employed,Doctorate,16,20909,72,1,4,Rent,295,0.3492889178977215,4,0,0.0676983340334487,0,Auto,0,15,17,3471,680,37743,95451,12142.5,0.7713149570661006,4,1009,0.240409,0.2331418165877616,541.7954061181283,0.0689145897564857,1,38.400000000000006
2062-08-05,33,206221,562,Self-Employed,Doctorate,7,13683,12,0,0,Own,612,0.1635470725147434,3,1,0.6188431475082149,0,Home,0,25,4,36593,1125,37718,13599,17185.083333333332,0.8415357780857783,6,24119,0.197683,0.2282654638397531,1286.1011719798607,0.1104505072895501,1,48.8
2062-10-22,51,78877,679,Employed,Doctorate,29,39075,36,1,1,Rent,612,0.4116068016797275,4,1,0.4588852219741866,0,Education,0,29,17,9418,3903,73685,22863,6573.083333333333,0.7327048877858101,7,50822,0.184575,0.1620454492357038,1377.7102872135254,0.3027057754042662,1,39.2
2063-01-30,30,59730,519,Employed,Doctorate,10,31463,24,1,0,Mortgage,186,0.2398411046196939,2,0,0.0791312512070057,0,Home,0,26,19,3516,665,49185,69380,4977.5,0.9748515037098062,4,5560,0.246963,0.2248180112488472,1639.7379501763369,0.3667981818536086,0,50.0
2063-02-09,38,66742,612,Unemployed,Doctorate,20,13714,36,1,2,Mortgage,250,0.2587678043570002,4,0,0.0571629059798931,0,Auto,0,26,25,1322,144,26002,81010,5561.833333333333,0.9473815186848304,7,6603,0.192714,0.2240769037429304,526.6407250386758,0.1396375400866637,0,50.0
2063-03-22,37,142825,573,Employed,Doctorate,13,30466,48,Divorced,0,Mortgage,627,0.4293169227402882,3,1,0.0765892320732645,0,Debt Consolidation,0,27,2,1693,1243,62872,31969,11902.083333333334,0.9221980168051712,6,30903,0.238966,0.2068469581708011,938.2417628291794,0.1315098978046571,1,42.400000000000006
2063-03-27,68,52324,587,Employed,Doctorate,47,22574,24,0,0,Own,744,0.5505002284072871,6,1,0.1571091114161575,0,Education,1,12,19,1721,1036,53818,55504,4360.333333333333,0.9339960434746452,5,6068,0.204074,0.1721022286633747,1118.3912402187425,0.4271212996449986,0,57.0
2063-03-29,37,70234,635,Employed,Doctorate,14,13467,72,1,1,Own,415,0.2916205769796058,4,1,0.6923391399834324,1,Debt Consolidation,0,19,27,5754,2275,274475,20074,5852.833333333333,0.8500629710690004,10,254401,0.210967,0.1908912786941859,315.5019164135481,0.1248116723661272,1,48.8
2063-04-14,22,41483,623,Employed,Doctorate,0,30569,84,Widowed,0,Mortgage,472,0.1516822622902362,3,1,0.1396944813143013,0,Other,0,15,8,2991,1235,27270,25213,3456.9166666666665,0.9728448733367894,10,2057,0.244069,0.2235094464342448,722.7464891542585,0.3456104396946003,0,48.0
2063-04-19,25,56961,573,Employed,Doctorate,4,19359,48,1,2,Rent,212,0.2079180225686482,2,1,0.2687392156634172,0,Home,0,28,22,3782,1773,69732,6407,4746.75,0.8678382015505177,8,63325,0.227859,0.1838576695437876,572.5804355430587,0.1652879202703025,1,40.0
2063-05-21,22,54823,485,Employed,Doctorate,1,23187,48,1,0,Mortgage,326,0.4559459660462145,6,0,0.3685318216064323,0,Home,0,22,3,6702,2516,43128,133157,4568.583333333333,0.8403889654794982,3,2065,0.2756869999999999,0.2328695891486641,746.8276880910113,0.2348272122483653,0,58.0
2063-06-20,27,37797,595,Employed,Doctorate,2,9491,36,0,2,Rent,177,0.094347243133842,5,1,0.5448798837705859,0,Other,0,25,4,1836,1784,18200,46673,3149.75,0.7678536546757442,4,4704,0.196991,0.1967586848691965,351.1540518827763,0.1676812610152476,1,48.8
2063-07-01,65,36808,643,Employed,Doctorate,38,15757,60,1,2,Other,459,0.3118336644970358,1,0,0.5797999082130513,0,Other,0,36,21,21981,1153,41605,85400,3067.333333333333,0.9160081122297772,4,6918,0.199257,0.1963113610575698,414.2367290731548,0.2846892183459535,0,56.0
2063-07-12,57,52880,643,Employed,Doctorate,35,15360,12,Divorced,3,Rent,666,0.2521309718355765,0,1,0.024732527185783,0,Debt Consolidation,0,27,24,357,2057,35897,16598,4406.666666666667,0.9595251643797412,4,19299,0.15886,0.1549233381206913,1389.9385927699448,0.4665518743048286,0,47.0
2063-07-17,32,84053,505,Employed,Doctorate,14,46895,108,0,1,Rent,594,0.0412959583563144,3,0,0.3232653451005952,0,Home,0,22,19,4027,469,112876,22659,7004.416666666667,0.7644303704682726,4,90217,0.339395,0.2868933386960068,1215.940654871816,0.2583999126558456,0,50.0
2063-09-30,45,46338,568,Employed,Doctorate,22,9963,48,0,4,Other,715,0.1709551869395511,6,0,0.3496818133159492,0,Home,0,21,2,4181,2185,175101,6951,3861.5,0.6782962722710766,5,168150,0.220963,0.1767704,290.9844415110874,0.2605164939818949,1,43.2
2063-10-13,20,24183,572,Unemployed,Doctorate,0,15116,96,1,1,Rent,605,0.3579697625784984,3,0,0.1969654969450316,0,Auto,0,32,10,7225,1786,27228,6558,2015.25,0.5720252874455284,7,20670,0.264116,0.2112928,327.4545916547175,0.4626992143181825,0,55.0
2063-10-20,41,89220,646,Employed,Doctorate,18,36350,84,1,0,Mortgage,270,0.2201962447001496,6,0,0.5187176697560076,0,Debt Consolidation,0,25,20,978,5322,40598,18356,7435.0,0.7139765266262935,3,22242,0.23835,0.2191083489443321,849.5327078953007,0.1505760198917687,1,43.2
2063-11-26,42,83957,541,Employed,Doctorate,20,16385,72,1,3,Mortgage,276,0.4038406736424391,2,0,0.0941720088712328,0,Education,0,25,27,1015,4513,292557,25729,6996.416666666667,0.9779491428261502,3,266828,0.260885,0.2841081266548939,476.2660901534858,0.1075216251395575,1,35.2
2063-11-28,33,64263,641,Employed,Doctorate,10,45079,48,1,0,Own,171,0.247409849349618,2,1,0.2245586173723044,0,Home,0,18,4,3026,327,28454,9229,5355.25,0.974521424758606,3,19225,0.219579,0.198983588093896,1369.3302864235586,0.287629949381179,0,52.0
2063-12-25,50,15481,591,Employed,Doctorate,26,25478,72,0,3,Rent,315,0.2177270708658356,0,1,0.3412226123539624,0,Debt Consolidation,0,25,22,1278,150,92038,39898,1290.0833333333333,0.8402841600096143,4,52140,0.244978,0.1959824,604.3512983354811,0.7126293895759818,0,54.0
2064-02-24,48,55366,653,Employed,Doctorate,26,20674,36,0,0,Mortgage,200,0.2133735318630116,2,0,0.0067275842604119,1,Debt Consolidation,0,21,5,2819,3182,122301,25445,4613.833333333333,0.805041792642191,2,96856,0.179174,0.1999022476563236,768.2169543653014,0.2098508733226821,0,56.0
2064-04-01,44,112611,572,Employed,Doctorate,19,42737,60,1,3,Mortgage,620,0.5890423328159895,3,0,0.489207761144652,0,Debt Consolidation,0,18,17,631,1675,106684,4553,9384.25,0.8865573254245824,5,102131,0.261737,0.2450463893437503,1242.0065651556852,0.1984182609324863,1,41.6
2064-04-12,39,32939,529,Employed,Doctorate,18,14366,60,1,2,Rent,726,0.4626753894529701,1,1,0.245652293557375,1,Home,0,19,7,5281,676,130528,6483,2744.9166666666665,0.737466783893549,3,124045,0.254866,0.2789182301664293,446.36012009757735,0.4271022630064947,0,63.0
2064-05-05,30,76127,616,Employed,Doctorate,10,39668,36,1,1,Mortgage,685,0.1498491467396859,3,1,0.313870680597467,0,Auto,0,25,13,972,540,45401,57498,6343.916666666667,0.8492387551511105,8,3943,0.216668,0.2396471228238136,1555.5539224792494,0.353181487116936,0,50.0
2064-05-29,55,102123,678,Unemployed,Doctorate,32,32107,36,1,1,Other,518,0.3304672836095804,8,0,0.0750059459058549,0,Education,0,34,15,19728,503,148227,70061,8510.25,0.7027365581873171,2,78166,0.178107,0.2137283999999999,1215.7883403538597,0.2037294251466008,1,35.2
2064-06-07,49,97077,645,Employed,Doctorate,28,15781,36,0,3,Rent,1783,0.252258238938179,1,1,0.4777366415971021,0,Debt Consolidation,0,20,7,1851,1128,212923,299427,8089.75,0.8904143118708503,3,6247,0.178281,0.1645934711985519,558.3986031292038,0.289427807179357,1,42.400000000000006
2064-07-14,52,59020,603,Employed,Doctorate,31,42539,24,1,1,Rent,292,0.1447167795523154,4,1,0.1009901800505827,0,Home,0,27,23,4831,7376,29338,90569,4918.333333333333,0.863604742043028,7,9199,0.2160389999999999,0.1913892919169129,2147.204601677546,0.495941294817529,0,46.0
2064-08-14,38,63788,553,Employed,Doctorate,16,27491,72,1,1,Mortgage,362,0.3074522616212338,3,0,0.2117262136497331,0,Home,0,25,29,1560,595,256061,20950,5315.666666666667,0.7717753846692619,8,235111,0.265991,0.2721614049860799,778.3476378296969,0.2145257988015984,1,38.400000000000006
2064-08-20,20,71488,603,Employed,Doctorate,1,40009,72,0,1,Own,517,0.2506466937454553,5,4,0.1461913826517517,0,Home,0,25,9,3536,205,116372,28806,5957.333333333333,0.6434523501221402,4,87566,0.253509,0.2126497601776446,987.8899696048904,0.2526113422568639,0,46.0
2064-09-18,33,109586,589,Employed,Doctorate,10,41963,36,1,3,Mortgage,351,0.4334697078545877,5,0,0.1616159529168896,0,Education,0,20,23,6002,1545,75794,16572,9132.166666666666,0.9310826686944272,0,59222,0.232463,0.1911314185024716,1540.5980845267084,0.2071357382724116,1,38.400000000000006
2064-09-21,51,90509,565,Employed,Doctorate,33,19588,24,1,3,Mortgage,514,0.2539877642195317,4,0,0.2423612507066168,0,Education,1,29,29,2227,190,91567,29817,7542.416666666667,0.5979393831771239,5,61750,0.2120879999999999,0.2006475051519436,997.56669520344,0.2004088029084541,1,44.0
2064-09-25,22,40531,560,Unemployed,Doctorate,0,35622,36,Divorced,0,Own,592,0.7727796583893051,4,0,0.3631298066884773,0,Home,0,36,21,21199,794,23939,13840,3377.583333333333,0.8810046623079787,4,10099,0.2406219999999999,0.2675150279372297,1449.5310021279438,0.6044354204321464,0,60.0
2064-10-07,38,36128,608,Employed,Doctorate,12,22890,48,1,3,Own,1049,0.2576286035612088,2,1,0.4621595740425808,0,Education,0,19,17,1153,675,50102,57068,3010.6666666666665,0.922217401405124,3,8634,0.21389,0.2144065144596861,714.2411421923614,0.5856646840762937,0,54.0
2064-11-08,34,92673,614,Employed,Doctorate,11,34297,36,1,4,Other,777,0.4364049583425658,2,0,0.2562881511686768,1,Other,0,25,1,516,4404,108832,17341,7722.75,0.9154065099215296,7,91491,0.2122969999999999,0.2194156833328217,1308.7814539474084,0.2700827365831353,0,63.0
2064-12-03,45,52463,603,Employed,Doctorate,23,29252,48,1,1,Mortgage,481,0.2554227142759339,4,0,0.2501480664116939,0,Auto,0,14,23,5418,3063,25119,25325,4371.916666666667,0.778550835208163,4,1544,0.222752,0.1793940711368261,858.3515761119827,0.3063534093235955,1,39.2
2064-12-17,23,95007,612,Employed,Doctorate,0,17295,60,Divorced,3,Rent,237,0.1658385186466227,2,1,0.2007068963708582,0,Debt Consolidation,0,23,25,920,1118,18971,53292,7917.25,0.6720204365283756,6,3005,0.216295,0.2117906282465745,469.6316221155997,0.0892521547400422,1,37.6
2065-01-05,49,69672,647,Employed,Doctorate,28,33261,48,1,2,Own,814,0.3831112030572693,3,2,0.5244877533936841,0,Other,0,22,23,5203,545,14274,62927,5806.0,0.7779783164503068,3,5114,0.204761,0.1753048608086274,968.9004975006998,0.3070789696005339,0,55.0
2065-01-08,30,35519,561,Employed,Doctorate,8,34765,36,0,0,Own,537,0.5497186689801684,4,1,0.5669636060475979,1,Debt Consolidation,0,32,26,5467,1864,24811,9826,2959.9166666666665,0.7609417833959672,4,14985,0.2392649999999999,0.287118,1451.4071352029623,0.6717780799694685,0,72.0
2065-02-17,69,58654,583,Self-Employed,Doctorate,44,10848,48,1,0,Mortgage,512,0.1651755453983889,4,0,0.503076759669796,0,Home,0,24,10,1747,2146,96249,18500,4887.833333333333,0.764309867496944,7,77749,0.214348,0.2307189599694473,348.12181391336213,0.1759720013462056,1,46.400000000000006
2065-02-24,52,35127,577,Self-Employed,Doctorate,29,27959,84,0,0,Mortgage,582,0.4985932838623593,4,0,0.3021317594133013,0,Home,0,21,14,958,4753,26388,22513,2927.25,0.977278378386738,2,3875,0.264459,0.262678291365377,730.508573569008,0.4483759752563013,0,59.0
2065-03-08,30,26330,560,Employed,Doctorate,6,17167,96,1,1,Own,247,0.4343833536834511,2,0,0.3737997651830326,0,Auto,1,17,24,8518,695,49471,56038,2194.1666666666665,0.7465885078062496,3,4957,0.272167,0.2473560318665197,411.9660971070381,0.3003263640442256,0,63.0
2065-04-14,25,76119,602,Employed,Doctorate,1,51802,96,0,4,Own,399,0.0847926228841509,0,1,0.266886037774752,0,Debt Consolidation,0,24,14,1804,4433,297828,240157,6343.25,0.7034908185151659,3,57671,0.285802,0.2662222988571499,1308.424643636885,0.2691718982598645,0,46.0
2065-04-22,57,150401,666,Unemployed,Doctorate,33,30746,48,1,2,Mortgage,432,0.1605159717955267,5,0,0.221938332500672,0,Auto,0,24,4,1183,1139,160485,5088,12533.416666666666,0.8393275535462961,5,155397,0.192746,0.1673891511118663,883.0295260140784,0.1049218709461302,1,36.0
2065-04-24,42,90757,648,Employed,Doctorate,19,29037,60,1,1,Mortgage,238,0.2205822082895126,5,2,0.0161256136196566,0,Education,0,15,26,1048,1375,360516,17451,7563.083333333333,0.6348381782675151,7,343065,0.210037,0.2213537742043044,804.2069584599633,0.1378018610302187,1,32.0
2065-06-03,36,77300,554,Self-Employed,Doctorate,14,20368,36,1,3,Mortgage,484,0.2442492597347819,3,0,0.6346895727219385,0,Debt Consolidation,0,21,10,6754,741,23658,13286,6441.666666666667,0.6666538025355189,9,10372,0.228368,0.2366385477591795,795.5043169194926,0.1986293894312278,1,48.8
2065-06-18,40,101422,665,Employed,Doctorate,19,21499,24,1,2,Own,435,0.3150247123463865,2,0,0.3057976121091739,0,Debt Consolidation,0,26,19,1552,1861,46326,12256,8451.833333333334,0.627399476485081,6,34070,0.1639989999999999,0.1441788785792599,1036.4782980829984,0.1741016700222435,1,37.6
2065-08-03,18,77327,623,Employed,Doctorate,0,65357,48,Divorced,0,Other,362,0.1074258563368521,4,2,0.2457914179205567,0,Auto,0,18,13,7296,393,137347,29294,6443.916666666667,0.654104542632211,7,108053,0.248857,0.2582686898423271,2197.3006890047213,0.3971653920112852,0,44.0
2065-08-09,52,246538,665,Employed,Doctorate,31,30780,48,1,1,Mortgage,485,0.1456070585113801,2,0,0.310263180849709,0,Home,0,15,27,1121,431,529479,8362,20544.83333333333,0.88434641466868,7,521117,0.19328,0.1780877558939818,901.0897598374364,0.0674665857516862,1,29.6
2065-08-17,31,22492,649,Employed,Doctorate,10,17779,48,Widowed,1,Rent,492,0.4202864958599523,2,1,0.2238523541844835,0,Auto,0,23,26,2424,249,16833,36678,1874.3333333333333,0.8064575685911592,2,4850,0.188279,0.1921992261269938,533.6596643984611,0.5472130523200043,0,52.0
2065-09-10,40,85369,610,Employed,Doctorate,16,13435,72,0,0,Own,167,0.2469937276696509,2,0,0.0458445172816105,0,Auto,0,32,9,4337,1460,35678,14565,7114.083333333333,0.9078841419654003,2,21113,0.223435,0.2372006401600481,351.42137382681545,0.0728725472469138,1,37.6
2065-11-07,37,174738,628,Employed,Doctorate,12,17352,48,0,3,Mortgage,533,0.2729292194602847,1,2,0.4171367824457732,0,Auto,0,24,28,1497,2238,9373,42008,14561.5,0.8630043657146932,4,10336,0.198352,0.1824300010123816,511.9209616883029,0.0717591567962299,1,40.8
