ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2063-06-05,55,39468,610,Employed,Bachelor,31,13295,12,1,3,Mortgage,825,0.1747638090374602,4,1,0.1115698858296998,0,Home,0,24,2,17043,7275,24318,12570,3289.0,0.8861607160869883,5,11748,0.173295,0.207954,1236.6424899112276,0.6268295803925897,0,51.0
2063-06-07,21,28790,602,Self-Employed,Bachelor,0,61986,60,1,2,Mortgage,589,0.1951002774260358,2,0,0.0548910651966723,0,Other,0,28,4,6834,1061,23921,17878,2399.1666666666665,0.736945917455257,5,6043,0.265986,0.2809196924556435,1933.4256427543105,1.0513757455037072,0,54.0
2063-06-13,31,36773,601,Employed,Bachelor,11,46406,60,1,0,Mortgage,319,0.2153103672547703,6,2,0.257128598954524,0,Debt Consolidation,1,25,2,8962,902,22015,7055,3064.4166666666665,0.8398002341300042,3,14960,0.250906,0.2285435383615826,1304.3266991151104,0.5297343265271075,0,60.0
2063-06-23,23,27838,593,Employed,Bachelor,3,25863,60,0,0,Other,352,0.1210889160332761,1,2,0.2630505270780058,0,Home,0,21,14,1292,2477,62774,32893,2319.833333333333,0.9303757345340228,5,29881,0.234363,0.2694712905503995,788.9180981379374,0.4918103735058282,0,53.0
2063-06-25,35,75066,624,Unemployed,Bachelor,13,47070,36,0,1,Other,1232,0.1437862594059392,2,0,0.0471229875737654,0,Education,0,29,23,3832,459,77777,15463,6255.5,0.8205328096167569,5,62314,0.22007,0.2317178827684926,1826.283762332752,0.4888951742199267,0,47.0
2063-06-28,60,23491,623,Employed,Bachelor,35,13742,48,1,4,Mortgage,243,0.2548376263499937,1,0,0.6356140648454454,0,Education,0,22,8,31771,6323,44001,17852,1957.5833333333333,0.7416580985537712,0,26149,0.197242,0.1907599673915079,411.43871675764007,0.3343095058146388,0,58.0
2063-07-10,22,15000,542,Self-Employed,Bachelor,0,13617,60,1,0,Rent,124,0.0964008847427555,2,2,0.5068055962848935,0,Debt Consolidation,0,27,26,3722,2485,18745,75758,1250.0,0.9286116789987888,2,3256,0.2476169999999999,0.2275672807481452,381.96880195393726,0.4047750415631498,0,62.0
2063-07-13,40,72386,625,Employed,Bachelor,21,25120,48,1,1,Mortgage,489,0.1972272297222579,5,0,0.186952501189585,0,Home,1,31,13,4512,3778,13452,87332,6032.166666666667,0.7722310015706664,5,8899,0.20762,0.2030198460563802,768.4582282765731,0.2084588005873909,0,52.0
2063-07-16,53,59242,650,Employed,Bachelor,31,15167,36,0,2,Own,1425,0.4837732944592784,3,1,0.3922753623433622,0,Education,1,32,7,8028,185,32624,62423,4936.833333333333,0.8756887125734905,7,4049,0.175167,0.1783845337650135,547.0950368097471,0.3994655893068594,0,56.0
2063-07-19,30,70440,595,Employed,Bachelor,6,12036,36,1,1,Rent,685,0.0660713635525485,4,0,0.2839630502176272,0,Home,0,26,16,1113,740,31127,13498,5870.0,0.8853697518939327,7,17629,0.199536,0.220104862231819,459.7255904167774,0.1950128774134203,1,40.8
2063-07-22,29,48723,603,Self-Employed,Bachelor,7,24538,24,0,1,Mortgage,262,0.5321252125096928,2,1,0.2662806608741641,0,Debt Consolidation,0,19,26,718,520,197022,20837,4060.25,0.9294409457860552,3,176185,0.198038,0.228830149098533,1283.7114622037616,0.3806936671889074,0,50.0
2063-07-24,40,58222,560,Employed,Bachelor,19,19683,48,0,2,Mortgage,472,0.2044994991991451,5,2,0.612967079692433,0,Debt Consolidation,0,19,7,1814,1301,203040,75007,4851.833333333333,0.6662461049006881,5,128033,0.234683,0.2527105930943432,655.6109883318578,0.2324092586991565,0,55.0
2063-07-27,26,35321,560,Employed,Bachelor,2,34309,48,1,0,Other,324,0.2017511961447646,2,1,0.1957789391601576,0,Debt Consolidation,0,28,17,2967,716,56424,43451,2943.4166666666665,0.938107838935992,6,12973,0.249309,0.2032629732516592,1050.009189593382,0.4668075726938814,0,51.0
2063-07-29,50,119962,556,Self-Employed,Bachelor,26,19870,24,Divorced,0,Own,431,0.0399921819195829,4,0,0.2270448100348418,0,Auto,0,15,17,4050,5916,147536,162222,9996.833333333334,0.8509321102365218,2,9094,0.2168699999999999,0.2583581820015418,1068.842990317174,0.1500318091046005,1,42.400000000000006
2063-07-30,56,66211,569,Employed,Bachelor,32,18102,48,1,1,Other,295,0.1877104471814859,2,0,0.2811008027339212,0,Home,0,21,28,6882,3229,39833,20873,5517.583333333333,0.9068780276723104,6,18960,0.228602,0.2743224,625.0265841831175,0.1667444836990441,0,51.0
2063-08-02,42,132251,614,Employed,Bachelor,17,12626,60,1,3,Mortgage,454,0.2403025838038258,3,1,0.0827634946377784,1,Education,0,17,22,554,869,54143,9889,11020.916666666666,0.9596686373308878,3,44254,0.2106259999999999,0.2387637835351684,362.3189269278088,0.0740699663755563,1,45.6
2063-08-12,52,130418,602,Employed,Bachelor,30,16302,12,0,2,Mortgage,353,0.3327773177294384,3,1,0.2325076893231452,0,Debt Consolidation,1,25,11,499,538,37638,77148,10868.166666666666,0.7684492866183976,6,3745,0.180302,0.2061800517797742,1514.953628274257,0.1718738482363714,1,42.400000000000006
2063-08-15,42,190914,577,Employed,Bachelor,18,53131,48,1,0,Own,229,0.1238196847396964,3,0,0.0826576403047228,0,Debt Consolidation,0,26,18,1311,550,16144,43279,15909.5,0.9280369722054468,1,1392,0.259631,0.2591075195334742,1788.7674646549392,0.1268278364910864,1,37.6
2063-08-17,41,45233,547,Self-Employed,Bachelor,18,18290,12,1,1,Rent,289,0.2968212103576179,2,0,0.0762972831063409,0,Education,0,34,8,1208,3403,45778,17263,3769.4166666666665,0.4635305736114901,2,28515,0.20979,0.2064342529746836,1699.9224468850114,0.5276472788145853,0,55.0
2063-08-18,47,185808,610,Employed,Bachelor,26,11501,36,0,0,Mortgage,145,0.4210428736448859,6,1,0.3159233290431575,0,Home,1,21,10,3256,1336,104285,10033,15484.0,0.8595593714919246,5,94252,0.191501,0.1786111546014272,414.9878502763068,0.036165580617173,1,43.2
2063-08-19,39,58486,623,Employed,Bachelor,19,19827,12,Divorced,3,Own,562,0.4448393583334196,1,0,0.4772867579168,0,Home,0,18,10,9311,322,12868,8023,2851.9166666666665,0.8280397851287373,9,4845,0.173327,0.1943204249854365,1831.279192965824,0.8391827226014636,0,54.0
2063-08-21,41,91223,641,Self-Employed,Bachelor,19,25453,60,Divorced,1,Mortgage,316,0.2892584879378744,5,0,0.1094027022246096,0,Debt Consolidation,0,20,15,653,1627,64910,15735,7601.916666666667,0.9223557145656546,3,49175,0.209953,0.1818799840608861,648.9448255415032,0.1269344124453048,1,39.2
2063-08-24,30,68789,528,Employed,Bachelor,8,13480,36,0,0,Rent,485,0.3534762480013033,3,1,0.120797374223813,0,Home,0,28,3,2644,1315,24124,12946,5732.416666666667,0.985989536413726,4,11178,0.23448,0.2561290324184903,540.34175200083,0.1788672756401453,0,53.0
2063-08-25,42,47918,584,Employed,Bachelor,19,16459,36,0,3,Rent,441,0.1050938781622468,3,1,0.2002370262862995,0,Debt Consolidation,0,12,13,2695,722,64307,19161,3993.1666666666665,0.9377650602436862,1,45146,0.209459,0.2267162565879411,634.3097836139345,0.2692874786795612,0,52.0
2063-08-31,36,121759,610,Employed,Bachelor,12,16735,60,0,0,Other,247,0.0614902818243029,9,0,0.1444726241926581,0,Debt Consolidation,0,15,13,2486,238,10000,11527,10146.583333333334,0.6602738440665532,5,1663,0.216735,0.1895946114582868,433.74191696372986,0.0670907530742266,1,35.2
2063-09-04,27,28563,553,Employed,Bachelor,5,29379,60,0,1,Mortgage,232,0.2361164703801647,1,3,0.1943217560159711,0,Auto,0,17,22,4545,5249,132337,28918,2380.25,0.4768942875324595,7,103419,0.2578789999999999,0.2687662413484837,894.9322287333453,0.4734512041732361,0,48.0
2063-09-05,23,51390,576,Self-Employed,Bachelor,1,19959,48,Divorced,1,Rent,236,0.1987823006436177,3,1,0.1489242677223636,0,Home,0,21,16,11686,1485,113589,20952,4282.5,0.8386778375286335,5,92637,0.226959,0.2214574124389749,630.4100689910354,0.2023140849949878,0,50.0
2063-09-07,26,109935,409,Employed,Bachelor,5,7738,60,Divorced,2,Rent,286,0.3092191780206815,4,0,0.0266807561073849,0,Auto,0,22,21,6449,1306,17251,69019,9161.25,0.683412565050672,3,7272,0.308238,0.3227842934319149,261.28699386090705,0.0597393362107689,1,39.2
2063-09-14,40,54113,537,Employed,Bachelor,20,21610,48,1,2,Rent,214,0.2320936702849546,5,1,0.1962764487918886,0,Home,0,20,11,4196,825,106734,14314,4509.416666666667,0.7652468457744962,6,92420,0.24811,0.2466096724621853,712.4453132728696,0.2054468197895964,0,48.0
2063-09-17,52,28052,569,Employed,Bachelor,28,29432,36,0,0,Mortgage,243,0.3285982662566925,4,2,0.4614436133220856,0,Debt Consolidation,0,28,28,7880,2898,61376,22605,2337.6666666666665,0.9298084614838602,4,38771,0.229932,0.1839456,1069.8718602723309,0.5616163668639658,0,58.0
2063-09-19,39,61301,599,Employed,Bachelor,14,24423,36,1,1,Rent,105,0.4597110488887042,1,1,0.3177822017705189,0,Education,0,21,2,2923,1456,83794,22433,5108.416666666667,0.95247846294169,4,61361,0.209923,0.180070937786819,883.0368699987362,0.1934135240858197,1,45.6
2063-09-22,59,65781,645,Employed,Bachelor,37,12310,24,Widowed,3,Other,125,0.3934332024885679,5,1,0.1631700797183022,0,Education,0,19,25,13607,943,39989,102411,5481.75,0.8476781100841497,4,2312,0.1648099999999999,0.1600356392779836,602.756853101176,0.1327599494871484,1,37.6
2063-09-24,50,88042,583,Employed,Bachelor,29,20668,48,1,1,Own,637,0.6749390822739382,1,2,0.344724003411765,1,Education,0,26,7,566,688,66681,43928,7336.833333333333,0.5997691349848076,2,22753,0.224168,0.2142406138511432,644.7224699105853,0.1746969587120581,0,68.0
2063-09-26,29,51424,593,Self-Employed,Bachelor,7,12264,36,0,0,Mortgage,434,0.2946400966729567,4,0,0.1779294656789572,0,Other,0,26,16,1689,4869,113638,37844,4285.333333333333,0.809852696045147,2,75794,0.200764,0.2133533657875084,464.1612638274437,0.2095895917456698,1,40.8
2063-09-27,43,66763,571,Employed,Bachelor,21,40438,72,1,2,Other,572,0.2550522489029895,6,2,0.3800564420734167,0,Home,1,28,28,2600,5648,42156,15207,5563.583333333333,0.7263186428092117,8,26949,0.269938,0.2448234828584525,1076.4761503341178,0.296297557090146,0,60.0
2063-09-29,30,23432,596,Employed,Bachelor,9,14076,108,1,1,Own,505,0.1843437565930684,2,0,0.0561478793998201,0,Auto,0,22,13,3134,1089,64298,39913,1952.6666666666667,0.7651383767898096,5,24385,0.261076,0.2777804616356452,355.8937623772765,0.4408810664274205,0,51.0
2063-10-04,43,85474,465,Employed,Bachelor,21,24703,24,1,4,Mortgage,307,0.2744030318597727,3,0,0.3659118744814615,0,Debt Consolidation,0,31,25,22992,804,23796,30828,7122.833333333333,0.6976531665299064,4,8898,0.267203,0.2747002630960501,1349.248325522388,0.2325266151843678,1,42.400000000000006
2063-10-05,30,96099,579,Employed,Bachelor,8,19619,96,Divorced,0,Rent,210,0.1688242933978437,4,2,0.271492158462896,0,Auto,0,21,2,5398,1026,101124,38717,8008.25,0.7136638812019794,6,62407,0.265119,0.2733825079948438,505.05679374598026,0.089290018886271,0,52.0
2063-10-08,49,46795,585,Employed,Bachelor,26,30993,96,1,1,Other,314,0.0664073678267698,1,2,0.2168861912896538,0,Debt Consolidation,0,25,20,4063,1179,65301,190248,3899.5833333333335,0.8304280118746763,3,3781,0.273493,0.2585788586481933,766.9020829016284,0.2771839939057494,0,52.0
2063-10-09,47,94146,548,Unemployed,Bachelor,25,11862,36,1,2,Mortgage,200,0.2224392300642294,1,1,0.0852306181623067,0,Home,0,26,23,1139,255,77575,141160,7845.5,0.9760032238190514,11,6084,0.222862,0.2245205658938956,455.79393604457226,0.0835885457962618,1,41.6
2063-10-17,39,41920,613,Employed,Bachelor,16,16285,72,0,2,Rent,369,0.2637752688341514,2,1,0.100202731510238,0,Education,0,21,13,29615,352,49943,59153,3493.333333333333,0.7163026847633963,5,9547,0.2247849999999999,0.2164281189600541,405.7334039207124,0.2217748293666161,0,48.0
2063-10-23,37,74325,625,Employed,Bachelor,16,18670,48,0,0,Other,548,0.1448010411452652,5,1,0.2557023604131938,0,Auto,0,21,22,8254,2943,438091,11799,6193.75,0.6989638687113331,8,426292,0.20117,0.2055208751847924,573.6410907861745,0.1810924061814207,1,33.6
2063-10-25,29,15000,506,Employed,Bachelor,5,52782,48,1,0,Mortgage,495,0.4019022095417464,1,1,0.0355666479745887,0,Home,0,21,12,2285,1865,41138,6863,1250.0,0.881845940331851,8,34275,0.294782,0.2674481090020536,1801.8551804221927,1.8374841443377548,0,53.0
2063-10-28,36,40114,642,Employed,Bachelor,15,114322,72,0,0,Mortgage,299,0.0944824508478135,5,2,0.3979868725177393,0,Auto,0,28,12,683,831,311567,71634,3342.833333333333,0.9495708505213444,6,239933,0.308322,0.300354098287507,3441.892073030578,1.119078248899809,0,47.0
2063-11-01,43,52007,597,Employed,Bachelor,19,41121,36,0,3,Own,179,0.1094357423448925,0,0,0.4393821596289282,0,Home,1,22,28,728,1966,289523,22190,4333.916666666667,0.8217560825757217,0,267333,0.227621,0.2016350598190196,1531.631683909011,0.3947080240526877,0,55.0
2063-11-04,45,137671,539,Employed,Bachelor,25,16567,60,Divorced,2,Own,636,0.1165487516082945,7,1,0.5683270278061656,0,Home,0,27,19,27999,1034,32012,6927,11472.583333333334,0.4794033110549239,8,25085,0.252067,0.2703806163884506,506.25572088833655,0.0995639506552581,1,44.0
2063-11-07,54,47547,657,Employed,Bachelor,31,12338,24,1,1,Mortgage,920,0.3782897181990574,3,1,0.2801888239208198,0,Debt Consolidation,1,27,28,9091,153,21649,48130,3962.25,0.8495309108382726,3,10334,0.1588379999999999,0.1688336735707822,609.3274380648265,0.3859744938014579,0,53.0
2063-11-08,61,34583,609,Employed,Bachelor,37,24157,48,Divorced,4,Other,515,0.3905214180968621,1,0,0.1406253257536277,0,Home,0,27,7,2723,2407,119798,10698,2881.9166666666665,0.5673441431738945,2,109100,0.214657,0.1777853996408186,706.8194144586503,0.4239607024695314,0,45.0
2063-11-09,38,35875,501,Employed,Bachelor,16,5773,48,Divorced,0,Mortgage,417,0.4188515996351299,2,0,0.2299278757968186,0,Debt Consolidation,0,24,7,473,697,77314,19499,2989.583333333333,0.5199268263802256,2,57815,0.2502729999999999,0.2458924069061955,190.0959005073411,0.2030704057446158,0,53.0
2063-11-13,32,173754,507,Employed,Bachelor,9,17887,48,1,3,Own,394,0.4342033978337185,1,0,0.0432402881630285,0,Debt Consolidation,0,27,4,970,2418,80746,9440,14479.5,0.8821086445816653,2,71306,0.259387,0.2829328545497193,626.405769047328,0.0704724451153235,1,40.0
2063-11-14,32,58071,577,Employed,Bachelor,11,13795,48,1,0,Rent,539,0.1525056233260166,1,0,0.3540373425790468,0,Home,1,25,4,4995,2811,31520,93035,4839.25,0.8397566193982046,8,9484,0.220295,0.2486076464895801,456.33195184620814,0.2056789692299856,0,62.0
2063-11-17,53,26702,630,Unemployed,Bachelor,33,28105,96,Divorced,0,Mortgage,645,0.0855647895925376,2,2,0.5973630511022674,0,Home,1,27,20,1109,1559,34851,16949,2225.1666666666665,0.8326106875544115,5,17902,0.248105,0.2601413502362984,698.3829186328926,0.6037223812296724,0,65.0
2063-11-20,36,43913,509,Self-Employed,Bachelor,12,18607,36,1,1,Mortgage,306,0.4265837811769908,6,2,0.4960311225831021,0,Home,0,23,11,753,1781,20826,13918,3659.4166666666665,0.8280360403906833,6,6908,0.249107,0.2903033713685533,780.0467644154809,0.2967813898614481,0,61.0
2063-11-23,37,16196,612,Employed,Bachelor,17,27771,24,Widowed,0,Other,276,0.4310537789848899,6,0,0.0873385650329844,0,Debt Consolidation,0,36,17,3429,1088,152101,27425,1349.6666666666667,0.7477250740564538,9,124676,0.1967709999999999,0.1773460823009399,1382.8837407995445,1.2291062539883015,0,46.0
2063-11-25,39,21730,613,Employed,Bachelor,17,17257,60,1,0,Mortgage,335,0.3636684002062084,2,2,0.1860665097131219,0,Debt Consolidation,0,29,25,11104,540,18096,15759,1810.8333333333333,0.7255530311073123,4,2337,0.2157569999999999,0.2136821683487769,470.4413950997513,0.4447904620891401,0,49.0
2063-11-30,50,39160,610,Self-Employed,Bachelor,22,19235,36,1,4,Own,482,0.359532437290392,3,1,0.4133714467369542,0,Education,0,27,25,645,2508,19947,12234,3263.333333333333,0.6853485803541981,7,7713,0.199235,0.2037034802763722,718.4763819905974,0.3678681456559542,0,57.0
2063-12-01,29,29998,541,Employed,Bachelor,4,16362,48,1,2,Rent,509,0.1116706021851793,4,2,0.1614729176756958,1,Debt Consolidation,0,20,12,1391,105,53928,19716,2499.833333333333,0.6209952943362309,4,34212,0.240862,0.2613918498277783,552.9645927665662,0.4248141580504964,0,63.0
2063-12-09,40,160672,534,Unemployed,Bachelor,16,19967,36,1,2,Rent,235,0.1159059221105949,4,3,0.275035901926599,0,Debt Consolidation,0,26,5,996,258,54739,21245,13389.333333333334,0.9305523498338294,5,33494,0.237967,0.2398819268536609,783.2385878142663,0.0760484904262795,1,43.2
2063-12-10,39,15000,448,Unemployed,Bachelor,16,30327,48,Divorced,1,Mortgage,432,0.618545113267137,3,1,0.1280613849001761,0,Debt Consolidation,0,25,12,1193,1547,83346,5202,1250.0,0.6522217556006742,5,78144,0.301327,0.3006849051626538,1093.1621816088475,1.2201297452870783,0,55.0
2063-12-12,41,42480,606,Employed,Bachelor,21,19290,48,1,0,Rent,1106,0.0634889601107129,3,0,0.5755894029896524,0,Auto,0,20,18,2209,326,19190,48872,3540.0,0.7770472195270015,3,1393,0.21129,0.1800231409569213,566.6670684920377,0.4725048216079203,0,55.0
2063-12-16,34,74386,558,Employed,Bachelor,9,27884,48,0,1,Mortgage,519,0.4798938965237085,5,1,0.1048540012603308,0,Education,0,18,26,4078,450,114235,52560,6198.833333333333,0.5999229727688522,4,61675,0.243884,0.246673741555927,919.3878764962852,0.2320417083585006,0,49.0
2063-12-17,31,35274,589,Employed,Bachelor,6,16641,48,0,3,Mortgage,255,0.2786415234444455,3,2,0.1348497773748072,0,Home,0,22,5,378,2590,136040,5517,2939.5,0.7192648156867667,8,130523,0.217141,0.2311671695244122,534.4332523439664,0.268560385216522,0,49.0
2063-12-19,35,248548,612,Employed,Bachelor,13,43463,12,1,2,Rent,876,0.2274524537089238,2,1,0.0324884545927685,0,Home,0,32,8,1009,836,51631,8726,20712.33333333333,0.3861102951569296,6,42905,0.202463,0.1913566418777406,4008.215980489456,0.2358119629442742,1,36.8
2063-12-22,38,129442,503,Unemployed,Bachelor,20,16898,60,0,5,Mortgage,293,0.6437364544374041,5,2,0.2987625437074689,0,Education,0,19,29,20557,3302,73797,16845,10786.833333333334,0.7721600017384549,8,56952,0.2703979999999999,0.2380751946756615,484.23502635467344,0.0720540498157945,1,42.400000000000006
2063-12-23,43,25726,640,Employed,Bachelor,23,29270,120,1,2,Own,177,0.2541532767439086,3,0,0.2790867603893486,0,Auto,0,28,10,11702,3227,41074,10066,2143.833333333333,0.943680144671162,5,31008,0.26427,0.297655396700466,766.5454989992554,0.440120733421094,0,51.0
2063-12-27,23,24289,574,Employed,Bachelor,0,21252,60,1,0,Mortgage,486,0.2367386388433333,1,1,0.3791212164944912,0,Auto,0,21,15,3591,791,74213,67990,2024.0833333333333,0.9068011902218386,10,6223,0.239252,0.2436461173215109,615.8827390725558,0.5443860541344094,0,56.0
2064-01-03,32,83335,627,Employed,Bachelor,4,11390,24,1,0,Other,311,0.0378508324726929,2,0,0.5311669328686623,0,Home,0,25,15,7790,2370,27972,54997,6944.583333333333,0.874777005199831,2,7515,0.17289,0.1804452707087009,568.8806016951702,0.1267002726386517,1,42.400000000000006
2064-01-09,23,23508,486,Employed,Bachelor,0,66431,60,Divorced,1,Mortgage,1120,0.3934647897811558,0,1,0.3808941749039169,0,Education,0,23,26,1736,2407,119296,13029,1959.0,0.6707076146879514,8,106267,0.328431,0.341152246706939,2320.159096577956,1.7560791713006412,0,52.0
2064-01-12,47,32923,537,Employed,Bachelor,25,26262,60,1,4,Mortgage,445,0.2250063497553706,1,1,0.1936643215967341,0,Education,1,26,19,449,454,26643,65935,2743.583333333333,0.9926235807560784,6,5033,0.262762,0.2891167995031459,832.1934629964167,0.4655202003449564,0,57.0
2064-01-14,32,100136,617,Employed,Bachelor,11,11316,36,1,3,Mortgage,332,0.3353796716809559,1,1,0.2232678316603792,0,Debt Consolidation,1,25,4,641,685,99838,10904,8344.666666666666,0.8428453341261551,8,88934,0.187816,0.1756862606699328,406.6559123100709,0.0885183245558126,1,44.0
2064-01-15,34,117371,570,Employed,Bachelor,13,8701,60,Divorced,0,Rent,753,0.0866572825498113,3,1,0.1469512915746774,0,Education,0,15,14,2544,259,237360,150006,9780.916666666666,0.7704718229509704,8,87354,0.228701,0.2187528891286156,239.69560148302705,0.1014931049219681,1,36.8
2064-01-16,32,53963,628,Self-Employed,Bachelor,10,37114,48,0,1,Own,364,0.4618040636878214,4,1,0.7179069012330955,0,Education,0,22,15,2185,4480,28904,15138,4496.916666666667,0.3310545162152558,8,13766,0.218114,0.2044152850031049,1138.141703263626,0.3340381453804182,0,59.0
2064-01-21,28,39624,602,Employed,Bachelor,7,23437,48,1,5,Mortgage,420,0.2096161510258467,4,0,0.3463683907554573,0,Education,0,27,9,4051,508,56820,4891,3302.0,0.9452566924368282,5,51929,0.217437,0.2063957088590804,721.2071464223028,0.3456108862575114,0,51.0
2064-01-29,41,49089,607,Employed,Bachelor,18,20451,60,1,0,Mortgage,304,0.2144500755685534,3,1,0.2673399587752354,0,Home,0,24,21,3670,1916,85754,13320,4090.75,0.7729046683747053,5,72434,0.221951,0.2428429727429274,591.7132728489936,0.2189606484994178,0,48.0
2064-01-31,49,41310,650,Employed,Bachelor,27,13213,48,1,2,Mortgage,277,0.1063570068300962,6,0,0.4396934404734732,0,Debt Consolidation,0,30,18,3834,1311,131497,13951,3442.5,0.7954352030815108,8,117546,0.183213,0.1805863137463802,388.5367998112608,0.1933294988558491,1,36.8
2064-02-02,30,60705,604,Employed,Bachelor,8,21135,36,1,3,Own,298,0.2376010476205415,4,0,0.1906537187481699,0,Home,0,31,10,1634,581,356241,11589,5058.75,0.9188041087990312,5,344652,0.2041349999999999,0.1705792663847891,754.1298415357668,0.2079821777189556,1,32.800000000000004
2064-02-05,46,35036,553,Employed,Bachelor,23,20447,84,0,0,Rent,230,0.3474892272553321,6,3,0.4028221326233959,1,Home,0,29,7,4342,1866,44565,21954,2919.6666666666665,0.8537611334404646,5,22611,0.268947,0.2689547876475116,542.5817304038862,0.2646129913473751,0,70.0
2064-02-07,41,33751,570,Employed,Bachelor,19,32577,24,1,2,Mortgage,301,0.2977047417351633,2,0,0.2507677664665073,0,Home,0,28,24,676,781,9913,9912,2812.583333333333,0.724469392513277,4,2440,0.222577,0.1938446811888071,1648.2531516157287,0.6930472525077404,0,53.0
2064-02-13,43,97686,525,Employed,Bachelor,22,15629,60,1,1,Rent,430,0.3490931760732814,2,0,0.2996635057018325,0,Education,0,28,10,6506,1395,98697,51023,8140.5,0.7751853903859434,4,47674,0.258129,0.2768209449297384,483.628689452138,0.1122325028502104,0,51.0
2064-02-17,45,24265,562,Employed,Bachelor,23,17336,84,0,3,Own,725,0.4257821048503319,3,0,0.1053715510676317,0,Auto,0,26,23,2828,1710,276124,18092,2022.0833333333333,0.8226237228042559,3,258032,0.261336,0.2559204150692934,445.38608169081294,0.5788021009804144,0,47.0
2064-02-18,48,20891,621,Employed,Bachelor,22,31225,48,Divorced,0,Other,489,0.5693047998991088,5,3,0.4508473873123253,0,Home,0,20,27,2043,1050,32437,8566,1740.9166666666667,0.5766253844041179,4,23871,0.215725,0.1959293051916773,943.4290252617352,0.8228016037116855,0,56.0
2064-02-20,42,92450,609,Employed,Bachelor,21,21844,24,1,0,Own,581,0.0219470857423916,2,0,0.2113353094781274,0,Debt Consolidation,0,25,12,4218,770,128658,13499,7704.166666666667,0.7048223875813365,6,115159,0.192344,0.2123914025994315,1125.035619655364,0.2214432388952338,1,34.4
2064-02-21,40,147688,638,Employed,Bachelor,21,31703,108,1,2,Rent,439,0.1526661161530978,1,0,0.0696340233738694,0,Debt Consolidation,0,20,17,5535,11084,163595,70223,12307.333333333334,0.6817986533975775,2,93372,0.257703,0.2480312860403525,736.0629516525472,0.0954766495573815,1,33.6
2064-02-23,45,64013,521,Employed,Bachelor,22,14573,60,1,2,Rent,738,0.1613691940774513,4,0,0.4712610568898935,0,Auto,0,31,5,580,2150,85565,7114,5334.416666666667,0.94695666511801,4,78451,0.259073,0.2772952788959814,451.3673797135368,0.2229610947239223,0,55.0
2064-02-25,37,107613,508,Employed,Bachelor,11,17209,108,1,0,Rent,219,0.2450213921677171,2,2,0.586759989969182,0,Debt Consolidation,0,22,2,3227,1102,59077,11782,8967.75,0.7464208542332862,7,47295,0.308209,0.3190975506712542,486.17849949868304,0.07863494181915,0,61.0
2064-02-28,48,72006,538,Self-Employed,Bachelor,26,18763,48,0,1,Mortgage,1018,0.175796383536034,5,1,0.1482231179413055,0,Debt Consolidation,0,23,15,1511,1058,144564,34380,6000.5,0.7922441703919596,5,110184,0.244763,0.2013005922993035,572.2658754096491,0.2650222273826596,1,38.400000000000006
2064-03-01,50,55048,640,Employed,Bachelor,27,13716,48,1,0,Mortgage,203,0.2301918190861619,7,1,0.1349368903412158,0,Home,0,21,10,1656,1769,79897,4662,4587.333333333333,0.964394015201042,8,75235,0.188716,0.2018726071396197,418.7525390636956,0.1355368127591256,1,36.0
2064-03-02,41,77348,508,Self-Employed,Bachelor,19,32987,72,1,1,Rent,328,0.3835389438478009,4,0,0.1183507630527316,0,Debt Consolidation,0,21,27,2250,4813,269625,10131,6445.666666666667,0.7926729942764935,7,259494,0.293987,0.3462164405727416,1092.6827758786849,0.2204089738654421,0,47.0
2064-03-05,47,57802,616,Employed,Bachelor,24,11430,36,0,3,Mortgage,515,0.0844943345072726,2,3,0.3172990011212345,0,Education,0,28,12,3788,1334,144076,13666,4816.833333333333,0.8633057276234638,8,130410,0.18843,0.1867665050102795,417.1120357547854,0.1935113738115882,1,36.8
2064-03-12,18,51743,590,Employed,Bachelor,0,9211,84,Divorced,0,Own,334,0.1518098996810168,3,0,0.2873443643076631,0,Debt Consolidation,0,19,9,2719,2112,90671,4832,4311.916666666667,0.969038598786554,7,85839,0.239211,0.2306612643700121,221.87950172426412,0.1289170326554542,0,50.0
2064-03-15,36,23328,498,Employed,Bachelor,11,11966,120,1,4,Rent,605,0.3136926033758319,5,0,0.2901752018254243,0,Other,0,22,8,2839,579,93536,22580,1944.0,0.960451634997648,6,70956,0.3179659999999999,0.3198169823138176,333.0951056525234,0.4825592107266067,0,53.0
2064-03-16,25,70311,512,Self-Employed,Bachelor,2,33410,36,0,3,Mortgage,435,0.7540036492497517,1,2,0.2087708893166332,1,Other,0,26,8,2531,218,118998,6875,5859.25,0.9253378555796576,2,112123,0.26241,0.283327292788354,1387.9701321669158,0.3111268732631166,0,66.0
