ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2066-04-30,52,39890,536,Employed,High School,31,22411,36,0,1,Mortgage,334,0.5665865511107829,4,2,0.0392530513762519,0,Education,0,24,8,2394,2007,65348,29636,3324.1666666666665,0.9362441907544292,5,35712,0.239411,0.2560279361885723,898.2178513390276,0.3706847384323974,0,53.0
2066-05-04,44,75378,513,Employed,High School,22,39724,36,Divorced,3,Mortgage,325,0.4082776070285948,7,2,0.092915620708295,0,Auto,0,39,16,1138,11604,116937,9607,6281.5,0.7108696317106886,6,107330,0.268224,0.2859085667149461,1655.8335751343725,0.3153440380696287,0,47.0
2066-05-17,41,39353,613,Employed,High School,16,20771,24,1,2,Mortgage,901,0.1562420301675136,5,1,0.5543020520269925,0,Debt Consolidation,0,19,20,1169,300,98090,15979,3279.4166666666665,0.8530548919321993,5,82111,0.189271,0.2021985124110648,1059.3888858273756,0.5977858519027395,0,53.0
2066-05-25,38,17920,609,Unemployed,High School,16,27404,60,0,1,Mortgage,428,0.1426382961616029,6,2,0.3936244899164269,0,Auto,1,18,17,2128,688,30221,14663,1493.3333333333333,0.7192782227833787,6,15558,0.227904,0.2376981080395583,784.700129881512,0.8120759798313698,0,61.0
2066-05-26,43,31260,486,Employed,High School,22,19811,60,0,1,Own,280,0.3298990938821968,1,0,0.1291836679574815,0,Education,0,21,29,4369,597,233048,11353,2605.0,0.6888700327542221,6,221695,0.281811,0.2524721753551731,584.3538713554317,0.3318057087736782,0,47.0
2066-05-27,28,55292,594,Employed,High School,7,27530,120,1,2,Mortgage,280,0.360257123082343,3,1,0.3075809960433811,0,Debt Consolidation,0,29,20,4760,1917,48067,19066,4607.666666666667,0.9285161636036356,10,29001,0.28553,0.2967494325659707,719.1389602980103,0.2168427172751234,0,54.0
2066-05-29,45,65065,509,Employed,High School,21,10967,24,1,2,Own,178,0.1403027608911509,2,1,0.4626546723627806,1,Education,0,18,16,2162,281,159458,47765,5422.083333333333,0.9488144559925228,4,111693,0.231467,0.249515888315663,585.0591123438082,0.1407317197898363,0,63.0
2066-05-30,36,37961,519,Employed,High School,16,22094,24,1,2,Mortgage,210,0.4264157910281718,1,0,0.3693312717508011,0,Auto,0,27,21,7962,648,64398,11292,3163.4166666666665,0.7284307141009847,6,53106,0.237594,0.2705664185398147,1202.1113109056068,0.4463880227303622,0,54.0
2066-06-06,18,25108,451,Employed,High School,0,13267,60,0,2,Mortgage,440,0.5088593949284583,5,2,0.2149420936011461,0,Education,1,18,5,1040,1414,36581,24366,2092.333333333333,0.9819814854440556,4,12215,0.292767,0.2734877959828052,407.8823899725649,0.4052329408822199,0,63.0
2066-06-09,39,48907,537,Employed,High School,16,17722,60,1,0,Mortgage,1158,0.2580827258370471,4,0,0.0334330124750637,0,Home,0,25,25,963,1495,128920,71243,4075.5833333333335,0.7614164915341979,6,57677,0.254222,0.3032807120182768,576.9432417758926,0.4256920052612246,0,49.0
2066-06-10,53,46293,568,Employed,High School,33,9981,36,Widowed,3,Rent,362,0.0399963047939439,3,1,0.2126719007824468,0,Debt Consolidation,0,24,22,6924,344,25049,2981,3857.75,0.9258500031019578,7,22068,0.2109809999999999,0.245247399967285,394.338318666706,0.1960568514462331,0,52.0
2066-06-18,37,94234,551,Employed,High School,13,11225,36,1,1,Mortgage,652,0.3341231534432266,6,2,0.2243246373386207,0,Debt Consolidation,0,22,8,3677,5132,31748,186411,7852.833333333333,0.898764185086932,4,9052,0.220725,0.2233089509505161,430.6117404180403,0.1378625643081741,1,41.6
2066-06-21,51,43768,541,Employed,High School,31,13880,48,0,3,Mortgage,424,0.1650934009549875,4,0,0.0389582587288997,0,Debt Consolidation,0,27,28,80115,51,80166,30088,3647.3333333333335,0.6824188574876698,5,50078,0.23838,0.2446318926228049,456.0750218501284,0.2412927312694558,0,48.0
2066-06-23,48,98042,576,Employed,High School,26,6324,48,1,2,Mortgage,746,0.3264432985068055,3,1,0.1653548481327558,0,Debt Consolidation,1,31,5,3907,279,52436,6676,8170.166666666667,0.7089520048009366,1,45760,0.213324,0.1917187424380539,189.66238690553135,0.1145218237374428,1,45.6
2066-07-05,38,31133,451,Employed,High School,14,30327,72,0,1,Rent,120,0.3440861238722489,2,0,0.2439126880084036,0,Other,0,26,28,3245,3384,27080,19523,2594.4166666666665,0.676588444853237,5,7557,0.319827,0.3119159254275129,935.7853738490292,0.4069451863356679,0,53.0
2066-07-09,59,54036,555,Employed,High School,34,16719,48,1,0,Mortgage,284,0.2381011465948151,1,4,0.2990173588868896,0,Debt Consolidation,0,27,17,15449,2075,78963,50772,4503.0,0.8665958463155832,4,28191,0.234219,0.2356813646495785,541.0861305696504,0.1832303199133134,0,52.0
2066-07-10,29,39616,587,Unemployed,High School,6,13189,120,Divorced,3,Rent,676,0.2711621687683967,7,1,0.1969136331583191,0,Education,0,20,1,2056,919,255629,93672,3301.333333333333,0.9120433605840088,4,161957,0.274689,0.2894570855812537,337.45923989610225,0.3069848263013233,0,54.0
2066-07-11,18,25460,520,Employed,High School,0,12407,36,1,5,Mortgage,804,0.1328655889472902,1,0,0.1994783007339402,0,Debt Consolidation,0,16,29,3079,218,49291,24346,2121.6666666666665,0.8940766870534366,4,24945,0.237407,0.244882901864354,489.94858079906174,0.6098736437387566,0,51.0
2066-07-12,40,82779,593,Employed,High School,19,30984,72,1,0,Other,340,0.2584533341326308,3,0,0.3884174738018113,0,Debt Consolidation,0,32,12,676,410,18582,12468,6898.25,0.8090185295760164,2,6114,0.249484,0.1995872,741.413160011614,0.1567663044992011,1,42.400000000000006
2066-07-15,49,45125,619,Employed,High School,29,35399,36,0,3,Rent,456,0.3087538975437121,1,0,0.1645577826131987,0,Home,0,30,20,1291,1387,146465,190834,3760.4166666666665,0.8653624227172239,5,8110,0.210899,0.1881235105646712,1294.2304380263995,0.4654352411372143,0,48.0
2066-07-17,38,64040,591,Employed,High School,17,27283,48,0,1,Other,518,0.1741966677957669,4,0,0.0724654530995387,0,Debt Consolidation,0,20,9,21818,1030,202257,3081,5336.666666666667,0.6806385924273659,9,199176,0.226783,0.2346593316953456,881.439751917638,0.2622310590726367,0,46.0
2066-07-18,21,18642,558,Employed,High School,0,18994,72,0,0,Mortgage,292,0.1411082747969634,2,0,0.124611104524531,0,Home,0,28,13,4227,525,321753,15460,1553.5,0.9620797219868246,5,306293,0.254994,0.253249448608853,515.438524015244,0.519754440949626,0,45.0
2066-07-19,18,25769,528,Employed,High School,0,23851,60,1,1,Own,300,0.1234074731167842,8,0,0.3167054520593472,0,Debt Consolidation,0,24,5,977,2153,118386,14577,2147.4166666666665,0.7746901718322853,3,103809,0.264851,0.2419485315011164,688.8449595934452,0.4604811795227344,0,53.0
2066-07-21,55,36987,596,Employed,High School,33,18322,60,1,0,Mortgage,168,0.1086432936022624,5,2,0.175432180152627,0,Auto,0,17,20,840,490,97653,1366,3082.25,0.865675198594174,6,96287,0.225322,0.2294522369967541,515.929360728773,0.2218928901707431,0,48.0
2066-07-24,59,62564,566,Employed,High School,39,31699,60,Divorced,0,Mortgage,554,0.2261896638751699,5,1,0.5805614531256065,0,Debt Consolidation,0,11,20,1214,499,19555,14550,5213.666666666667,0.7740651144283792,11,5005,0.253699,0.2172005858640515,870.4539731886689,0.2732153902925648,0,58.0
2066-07-27,30,32016,583,Employed,High School,7,22641,48,1,1,Mortgage,526,0.1602864215864791,1,1,0.5317876751491184,0,Home,0,22,5,3006,556,340882,5197,2668.0,0.5939205957024465,7,335685,0.226141,0.1983501061976585,686.9851350717192,0.4546421045995949,0,54.0
2066-07-31,25,16357,528,Employed,High School,2,19150,84,0,4,Rent,372,0.7705143598163149,0,3,0.3133268473799356,0,Auto,0,24,3,3083,262,156362,40988,1363.0833333333333,0.7244772914795528,3,115374,0.28015,0.292392280885329,537.7931901236473,0.6674523617707262,0,57.0
2066-08-03,62,75035,543,Employed,High School,40,22872,72,1,0,Rent,352,0.0195298818608733,3,1,0.3054944822823254,0,Other,0,23,28,779,1361,582694,16283,6252.916666666667,0.7761432217964537,9,566411,0.266372,0.2342808290232474,594.2313436887162,0.151326396005392,1,36.0
2066-08-07,41,31117,602,Employed,High School,20,27987,48,1,1,Mortgage,512,0.1511501015404395,5,1,0.5882119091539892,0,Debt Consolidation,0,23,10,2433,1386,296672,6967,2593.083333333333,0.8458435093691042,4,289705,0.221987,0.2227568580666352,885.9546962653219,0.5391090514890209,0,49.0
2066-08-09,62,56048,564,Employed,High School,43,12644,24,0,0,Mortgage,396,0.3307816642231203,3,3,0.364985362216955,0,Debt Consolidation,0,18,13,875,3985,60549,113484,4670.666666666667,0.9215571840019724,6,7159,0.2056439999999999,0.184046608465648,633.7153102263586,0.2204643113530599,0,54.0
2066-08-16,39,47212,572,Unemployed,High School,19,63836,96,1,1,Other,760,0.3507699742869266,3,0,0.2447844440459997,0,Debt Consolidation,0,22,24,1383,1605,155689,74657,3934.3333333333335,0.8251626748259524,9,81032,0.312836,0.3483848215788322,1980.213042470422,0.6964872597993108,0,54.0
2066-08-23,44,54497,538,Employed,High School,19,14318,24,0,3,Rent,598,0.4490512453922027,2,4,0.3398518358475354,0,Debt Consolidation,0,19,3,1973,347,13140,1633,4541.416666666667,0.8452660081528373,7,11507,0.2203179999999999,0.2544967882901858,767.4076533352537,0.3006567671619179,0,58.0
2066-08-24,40,34699,558,Employed,High School,16,14992,120,0,2,Mortgage,280,0.2343734351181351,2,2,0.1802038828549289,0,Auto,0,31,17,2267,4214,21582,6495,2891.583333333333,0.966081019247436,4,15087,0.290992,0.2775169007147053,370.5526706968751,0.2249814706003775,0,51.0
2066-08-26,44,15000,424,Employed,High School,21,8692,60,1,0,Own,269,0.5258780723176633,3,0,0.1235478297643634,0,Auto,0,25,8,3492,552,79896,70406,1250.0,0.8496701076424473,6,9490,0.3016919999999999,0.2413535999999999,250.7345398721055,0.4157876318976844,0,54.0
2066-08-27,62,20177,623,Employed,High School,43,27905,12,0,1,Mortgage,277,0.240305151604781,3,4,0.2056083139100988,0,Home,0,17,10,3554,1192,24826,41257,1681.4166666666667,0.955344233501486,7,4049,0.181405,0.1710360087973838,2546.440775840769,1.6792035144020037,0,51.0
2066-08-30,40,34827,622,Employed,High School,17,35818,120,1,4,Own,475,0.2532466901479016,2,1,0.2514184555352384,0,Auto,0,21,12,2166,738,48968,30559,2902.25,0.5924555168999192,5,18409,0.279818,0.3308326673970438,1026.7564829690484,0.5174455966815569,0,50.0
2066-09-05,37,44023,572,Employed,High School,15,62747,48,1,1,Mortgage,638,0.624116464364036,3,1,0.1406406178830923,1,Education,0,23,10,3174,357,49771,91973,3668.5833333333335,0.8308127360327997,7,7016,0.271747,0.2476650615461633,2072.347175376463,0.7387994026876304,0,65.0
2066-09-07,30,42894,586,Employed,High School,10,23142,36,0,4,Own,235,0.3832529596802289,4,1,0.0214708876624558,0,Home,0,19,28,10259,457,159924,14658,3574.5,0.7785146463349986,11,145266,0.215142,0.2075923935946931,869.0183122944079,0.308859508265326,0,47.0
2066-09-12,43,60267,601,Employed,High School,23,12371,36,0,0,Other,236,0.3765428060414216,3,1,0.4884911230980306,0,Auto,0,23,28,2786,821,183862,73455,5022.25,0.8218926613055606,2,110407,0.196871,0.1967438081409151,457.7007689659037,0.1381254953389225,1,39.2
2066-09-21,18,63892,524,Unemployed,High School,0,18359,60,1,0,Rent,430,0.1803474491181544,1,2,0.0629320756716258,0,Auto,0,26,4,1738,533,94521,68691,5324.333333333333,0.930798872659264,4,25830,0.261359,0.3136308,609.4385360339704,0.1952241662869787,0,55.0
2066-09-22,30,40338,566,Self-Employed,High School,12,16529,24,Divorced,1,Other,848,0.6644393598426765,1,0,0.3807087891208651,0,Education,0,22,13,1933,677,24225,59686,3361.5,0.9666992395109664,7,5581,0.2085289999999999,0.2298370366602119,865.5446502504092,0.5097559572364745,0,60.0
2066-09-23,62,28219,471,Employed,High School,44,17011,60,1,2,Rent,345,0.2530103384976309,3,0,0.5420294571120479,0,Debt Consolidation,0,16,27,1267,225,98754,30107,2351.583333333333,0.6113790568701325,3,68647,0.286511,0.2678989299353206,517.3023563657819,0.3666901122077105,0,58.0
2066-09-26,54,20694,429,Employed,High School,32,70444,36,1,1,Own,196,0.3889039243460869,6,4,0.5349819508917834,0,Debt Consolidation,0,27,16,2828,408,18649,18817,1724.5,0.8852117600168206,3,8830,0.340944,0.3538859172617159,3202.1194222875656,1.9704954608800032,0,60.0
2066-09-27,40,48431,551,Employed,High School,19,22259,108,Divorced,0,Mortgage,614,0.595506657380535,4,2,0.3357498802989719,0,Debt Consolidation,0,21,27,1712,755,49653,9271,4035.9166666666665,0.7823587093166653,5,40382,0.291759,0.2620097136391426,538.2320039392706,0.2854944983021463,0,56.0
2066-10-02,38,173277,599,Employed,High School,16,39114,72,0,2,Rent,372,0.1542238817785652,1,3,0.0377663172173071,0,Debt Consolidation,1,31,20,1640,202,79425,83613,14439.75,0.9620613268765964,5,1473,0.254614,0.2095509415800384,958.670787095966,0.0921533120099701,1,42.400000000000006
2066-10-05,44,24544,561,Employed,High School,21,24756,36,0,1,Mortgage,275,0.1992917802147372,5,0,0.5510305196953974,0,Other,0,33,2,814,1956,263719,79214,2045.3333333333333,0.8223718648409498,4,184505,0.229256,0.2639733988455964,1002.6819332025668,0.6246815188408901,0,59.0
2066-10-14,46,39588,546,Employed,High School,25,28039,60,1,1,Mortgage,1013,0.4408460862580227,3,5,0.2610744385278891,0,Home,0,22,7,454,2589,94214,18520,3299.0,0.4253809779255609,1,75694,0.260039,0.2361191722762842,800.3213798477302,0.5496578902236223,0,53.0
2066-10-15,19,32675,593,Employed,High School,0,22071,48,1,4,Mortgage,453,0.4028447539699623,1,1,0.2030499404566473,0,Debt Consolidation,0,17,2,976,200,59011,28363,2722.9166666666665,0.9591215912563932,6,30648,0.220571,0.231925036423766,709.7378882360439,0.4270192703544768,0,58.0
2066-10-16,36,27172,457,Employed,High School,16,14744,60,Divorced,3,Mortgage,276,0.3275517205063606,6,2,0.4897698222532685,0,Home,0,28,20,5306,447,16472,13288,2264.333333333333,0.9055250517766984,4,3184,0.291244,0.2811976820477814,460.132444396811,0.3250989744134304,0,58.0
2066-10-23,48,28282,537,Employed,High School,24,25593,24,1,1,Own,668,0.4933297768600059,6,1,0.2717367579259515,0,Debt Consolidation,0,32,6,1547,1974,40380,33043,2356.833333333333,0.6572017344786434,2,7337,0.232093,0.2199719835363065,1327.6822033862306,0.8467642472468272,0,57.0
2066-11-02,43,48519,578,Employed,High School,18,39201,108,Divorced,1,Rent,867,0.1128027013707399,3,1,0.3278326460788417,0,Auto,0,29,2,9258,1144,37003,39373,4043.25,0.8178381540395502,9,6395,0.295201,0.2572633780556619,935.0156551754789,0.4456849453225694,0,58.0
2066-11-13,43,41196,573,Employed,High School,19,20315,36,0,5,Mortgage,140,0.0941657657218126,2,2,0.2380550266484696,0,Home,0,37,18,2927,761,178523,43967,3433.0,0.90173079476774,5,134556,0.218815,0.2179125482836842,773.6469540934771,0.2661366018332295,0,48.0
2066-11-18,30,45620,469,Employed,High School,10,11921,36,1,1,Mortgage,1219,0.2696780389970538,0,1,0.3088372795571411,0,Home,0,26,28,152,1014,16578,26732,3801.6666666666665,0.816178324044421,6,7071,0.262421,0.2577532832204686,478.87889978625947,0.4466143532975693,0,55.0
2066-11-20,61,47963,630,Employed,High School,41,26852,72,Divorced,0,Rent,427,0.2029504214369663,1,0,0.2141826881267856,0,Auto,0,31,14,3056,2403,35685,2775,3996.9166666666665,0.9091812295658152,5,32910,0.226852,0.1943016767043004,634.3428132818888,0.2655403907049739,0,50.0
2066-11-24,46,127347,570,Self-Employed,High School,27,11973,36,Divorced,3,Mortgage,384,0.3944812924134187,5,1,0.633937870589675,0,Debt Consolidation,0,20,11,11261,2473,55756,31664,10612.25,0.8833611838017921,8,24092,0.211973,0.2019145057660911,446.1284000309526,0.0782236000877243,1,47.2
2066-12-07,52,27221,533,Employed,High School,31,27049,48,1,3,Rent,256,0.3346824005043906,4,1,0.1047487445835767,0,Debt Consolidation,0,20,2,2473,606,245934,103186,2268.4166666666665,0.8482808672553992,3,142748,0.2555489999999999,0.2790460446812758,941.239811604185,0.5277865522666405,0,52.0
2066-12-09,18,34964,547,Employed,High School,0,34947,36,Divorced,0,Mortgage,575,0.1914230523386179,2,2,0.3660674305539906,0,Auto,0,23,14,4318,596,5809,22536,2913.6666666666665,0.7942781243017645,7,3624,0.246447,0.264493061933856,1416.4140850372714,0.6834735448017177,0,54.0
2066-12-11,36,71401,527,Employed,High School,11,34407,84,1,0,Rent,477,0.34613503432239,2,2,0.1152577754291928,0,Education,0,19,26,2034,1293,11390,74747,5950.083333333333,0.8816328298839562,8,9205,0.295907,0.2970072414629338,976.883762659363,0.2443467899877082,0,50.0
2066-12-13,20,37946,474,Employed,High School,0,24396,36,0,0,Mortgage,523,0.4185149069202474,4,1,0.2754273599882268,0,Home,0,25,28,4098,736,80368,26178,3162.1666666666665,0.780206773055355,5,54190,0.2723959999999999,0.2391034771032628,955.9766695398848,0.4677099044557692,0,52.0
2066-12-14,28,21564,517,Employed,High School,5,26067,60,0,3,Mortgage,529,0.4427950311657896,0,0,0.2467341765812343,0,Education,0,20,13,2154,1453,91706,16394,1797.0,0.7498069690020154,5,75312,0.272567,0.2324104381526886,738.4554945813296,0.7053174705516582,0,53.0
2066-12-15,41,18888,588,Employed,High School,16,27906,60,Divorced,5,Rent,852,0.0904478755780678,2,2,0.4613549321017598,0,Home,0,19,19,5554,2759,291148,4242,1574.0,0.8560876727884879,6,286906,0.238906,0.2130737990513042,759.7842599440494,1.0240052477408192,0,51.0
2066-12-18,45,59107,608,Employed,High School,21,14945,72,0,0,Rent,861,0.2362687593229296,3,1,0.1432337123596652,0,Auto,0,28,11,1207,388,16340,69731,4925.583333333333,0.5167387558962756,4,7839,0.225945,0.2336695464371791,387.731151932222,0.2535194447897316,0,47.0
2066-12-19,44,67773,610,Employed,High School,21,19690,24,0,1,Own,578,0.4124498824801851,5,1,0.1326572799766058,0,Auto,0,20,1,8098,1299,47204,5939,5647.75,0.6066870023175731,7,41265,0.18969,0.1971986178199265,999.4457843865088,0.2793051718625132,0,52.0
2066-12-20,42,27537,501,Employed,High School,18,23769,60,Divorced,2,Mortgage,292,0.3175143239266745,4,1,0.189486707221639,0,Home,0,20,8,399,718,59191,24070,2294.75,0.8568505828360992,3,35121,0.278269,0.2548204555448788,704.384821047389,0.4342019048033071,0,53.0
2066-12-22,47,31650,575,Employed,High School,27,26793,48,1,0,Mortgage,560,0.2234468667490734,1,1,0.0801643502578695,0,Debt Consolidation,1,25,24,11441,605,19892,26642,2637.5,0.7677869449912534,3,1093,0.234293,0.1874344,797.4910600073966,0.5146885535573068,0,57.0
2066-12-24,58,66959,579,Employed,High School,34,32399,48,Widowed,1,Mortgage,206,0.0705981134534755,5,0,0.1605622500122691,0,Home,0,25,11,3283,575,171254,22549,5579.916666666667,0.8441715233159434,3,148705,0.237899,0.2763631499400731,1122.442611031233,0.2380757080060155,0,45.0
2067-01-01,51,27678,577,Employed,High School,29,27905,36,1,4,Own,439,0.2285345666716404,6,0,0.5983158503863487,0,Debt Consolidation,0,20,17,1056,716,126824,80535,2306.5,0.9369871964312786,4,46289,0.224405,0.2486127474641898,1107.451576793239,0.6704754289153432,0,60.0
2067-01-02,31,15000,546,Unemployed,High School,11,14768,84,1,1,Own,252,0.4169132709242178,2,0,0.4731203224809485,0,Home,0,27,18,1865,5771,35155,21058,1250.0,0.905242483959224,4,14097,0.266768,0.2503794404325952,374.16059043382296,0.5009284723470584,0,62.0
2067-01-09,41,27748,574,Employed,High School,21,14211,72,Divorced,0,Rent,402,0.0934301292067031,1,0,0.6304495205953472,0,Home,0,21,28,18877,494,91344,64744,2312.333333333333,0.9065196600185528,5,26600,0.242211,0.266566963343702,397.3765561471221,0.345701264010576,0,59.0
2067-01-11,42,19212,562,Employed,High School,21,15394,48,Divorced,1,Mortgage,630,0.5175366085794172,2,1,0.0673655842924465,0,Other,0,22,17,3717,2690,61721,9918,1601.0,0.8316609290025225,5,51803,0.229394,0.2351116964495121,497.7216179302844,0.7043857701001153,0,51.0
2067-01-15,29,63197,559,Employed,High School,10,10965,24,1,0,Other,535,0.3601268449670012,2,2,0.2823880786427606,0,Home,0,28,9,16816,874,67786,8374,5266.416666666667,0.8365849239733253,4,59412,0.2064649999999999,0.2477579999999999,583.9859984559296,0.2124757817850713,0,51.0
2067-01-16,37,30690,433,Employed,High School,15,26906,48,1,2,Own,990,0.4244546479269273,3,2,0.2114228698771361,0,Home,0,26,23,4590,2079,58309,31520,2557.5,0.9127935261830254,5,26789,0.3054059999999999,0.3266874965990718,1010.9825091324336,0.7823978530332096,0,54.0
2067-01-19,50,24905,557,Employed,High School,31,20900,24,1,1,Mortgage,849,0.4487447752849084,4,2,0.6127450094436169,0,Auto,0,23,9,11852,599,121632,29637,2075.4166666666665,0.6467244980731375,5,91995,0.2173999999999999,0.2266832230327409,1091.1635518763685,0.9348308621769292,0,60.0
2067-01-21,42,48228,551,Employed,High School,22,48815,24,1,3,Own,239,0.0960756809246737,4,1,0.061961854104267,0,Education,0,21,3,379,10447,47382,36939,4019.0,0.9277038897031332,6,10443,0.2483149999999999,0.2568890146780972,2622.2338818628377,0.7119268180798303,0,53.0
2067-01-25,40,86077,551,Employed,High School,20,12156,60,0,0,Rent,420,0.1913571894031977,3,1,0.0818215699133139,0,Education,0,30,5,2497,2384,67857,7317,7173.083333333333,0.7927339737665902,4,60540,0.2416559999999999,0.2353917231483811,346.45946231923216,0.1068521619925274,1,38.400000000000006
2067-01-29,37,27054,574,Unemployed,High School,16,37040,60,Divorced,0,Own,576,0.1738576765930397,3,2,0.2623003875014537,0,Home,0,16,20,2650,489,15244,9989,2254.5,0.8995817714954975,6,5255,0.25504,0.2443492948017651,1074.9366963588318,0.7322850726807859,0,56.0
2067-01-30,39,47870,441,Employed,High School,17,97760,60,0,1,Rent,641,0.4587365023973778,1,0,0.365956710926489,0,Debt Consolidation,0,18,19,9754,1885,31479,59886,3989.1666666666665,0.7141044273284586,6,10964,0.38226,0.3764813551507077,3636.943339920685,1.072390225173349,0,56.0
2067-01-31,29,21809,533,Employed,High School,4,29573,48,0,0,Mortgage,209,0.2631343340347166,4,0,0.1629505913385889,0,Auto,1,28,1,1724,601,9490,33299,1817.4166666666667,0.7858036517044183,2,7060,0.258073,0.2229967931703584,936.5472499174904,0.630316245541285,0,62.0
2067-02-10,46,22343,489,Employed,High School,23,32481,48,1,1,Rent,188,0.0401316619679408,3,0,0.2604042771951238,0,Home,0,13,9,4856,4005,41884,152024,1861.9166666666667,0.806636293294117,8,8847,0.282981,0.2682850714577476,1110.3658664857614,0.6973275924374138,0,54.0
2067-02-17,58,31981,557,Employed,High School,35,24287,48,Widowed,4,Own,298,0.2220694443111814,4,1,0.32565294735659,0,Home,0,24,5,3187,324,21883,22715,2665.083333333333,0.8207534944481091,5,3174,0.240787,0.2129227795174133,755.8871273249738,0.3954424667114751,0,57.0
2067-02-20,34,42651,592,Unemployed,High School,11,18413,60,1,1,Mortgage,311,0.3814163086253963,0,1,0.0328292274924903,0,Home,0,19,16,1782,1586,8759,32135,3554.25,0.6971047671836139,6,10572,0.2274129999999999,0.2044098120145221,492.3608369996128,0.2260282301468981,0,54.0
2067-02-22,43,15000,611,Employed,High School,19,11657,36,0,3,Mortgage,146,0.5372013533801426,2,1,0.2034958403619626,1,Home,0,28,9,13243,928,22016,14854,1250.0,0.8561120289602824,8,7162,0.191157,0.2054892416394311,436.48313515734594,0.4659865081258768,0,65.0
2067-02-24,45,48618,581,Employed,High School,25,21351,48,Divorced,0,Mortgage,861,0.3323264255329475,3,1,0.4277102744210826,1,Debt Consolidation,0,25,10,2233,81,35743,33870,4051.5,0.5931359103491539,5,1873,0.225851,0.2302598214276581,684.6349414596392,0.3814969619794247,0,69.0
2067-02-25,36,17197,612,Self-Employed,High School,15,20845,36,Divorced,0,Mortgage,244,0.4662120901607605,3,3,0.3343560539134248,0,Auto,0,19,7,3164,359,53678,8064,1433.0833333333333,0.9124674340563864,6,45614,0.199845,0.2041361893937845,779.0749633604954,0.7138977473004562,0,58.0
2067-02-26,46,52542,609,Employed,High School,21,41356,48,Divorced,2,Rent,760,0.3619543425088242,7,2,0.1289393466315969,0,Home,0,23,28,2795,796,98645,8651,4378.5,0.92139995767542,1,89994,0.231856,0.2104912055724268,1281.7101663093756,0.4663035665888719,0,45.0
2067-03-01,56,43308,595,Employed,High School,34,24397,36,0,2,Mortgage,587,0.5653975773276564,2,2,0.1705902943203516,0,Education,0,18,11,2562,996,123554,76218,3609.0,0.9112258835313264,3,47336,0.211897,0.2277699067931179,941.5676811371078,0.4235432754605452,0,52.0
2067-03-08,48,46433,616,Employed,High School,26,15771,24,Divorced,2,Mortgage,588,0.3182249008654369,6,1,0.1666040692918325,0,Other,0,21,28,1555,1392,91409,105146,3869.4166666666665,0.9489919245283632,4,7954,0.182771,0.1677819967173955,778.0742041304238,0.353043965489309,0,48.0
2067-03-11,24,24014,472,Employed,High School,3,13859,48,1,1,Own,420,0.0742388574205282,3,0,0.252512251606137,0,Home,0,28,29,2625,500,21698,20558,2001.1666666666667,0.8580628728170019,6,1140,0.272859,0.2929198151526243,493.3162469071236,0.4563918948482336,0,53.0
2067-03-12,37,43843,544,Employed,High School,13,12809,72,1,2,Rent,627,0.2507126792142063,1,1,0.2260203920634272,0,Debt Consolidation,0,25,22,3544,812,33090,45611,3653.5833333333335,0.7526980663455866,6,9943,0.2558089999999999,0.2831881017330416,371.5736338149146,0.2733134960148479,0,53.0
2067-03-17,45,56880,531,Employed,High School,19,41176,120,1,1,Mortgage,235,0.1616999931789252,3,1,0.3627049612358343,0,Education,0,30,13,2830,1296,90249,22781,4740.0,0.9245627200117568,3,67468,0.3306759999999999,0.3071940125712878,1107.4154076880284,0.2832100016219469,0,51.0
2067-03-20,41,35809,525,Employed,High School,20,30666,60,0,2,Rent,622,0.5265406919023706,2,2,0.2324796326754912,0,Home,0,28,7,3726,1764,17827,10056,2984.083333333333,0.9763821646428568,6,7771,0.273166,0.2541071169035435,907.4865581715144,0.5125482057041015,0,55.0
2067-03-21,64,32178,596,Employed,High School,42,11961,72,1,3,Mortgage,200,0.3178552518262869,2,2,0.1179640206364304,0,Auto,0,23,3,5504,442,29878,13954,2681.5,0.8063787843102932,5,15924,0.228961,0.1962973592669186,283.93842624212243,0.1804730286191021,0,54.0
2067-03-23,54,40690,634,Employed,High School,31,40976,48,1,3,Own,1264,0.2319057263257183,3,1,0.2799932219768655,0,Auto,0,26,12,3288,3093,33779,60682,3390.833333333333,0.814008907021848,5,6508,0.218976,0.2534807899890601,1366.6136244508657,0.7758015112659226,0,50.0
2067-03-24,52,49610,600,Employed,High School,29,19859,120,Widowed,3,Rent,498,0.2547690374952935,1,0,0.0780649721095417,0,Home,0,19,26,16776,616,198067,42218,4134.166666666667,0.8917274811961693,3,155849,0.2748589999999999,0.2701147006363647,480.2349453797553,0.2366220387937323,0,44.0
